customer_id,email,first_name,last_name,phone,address,city,state,zip_code,country,segment,registration_date,is_active,created_at,updated_at
733,qwhitaker@example.org,Susan,Hill,840-998-4101,14811 Smith Haven,Port Angelport,SD,21675,USA,regular,2024-12-31,True,2024-12-31,2026-01-19 11:52:07.267205
734,hernandezanna@example.com,Melissa,Frost,(780)619-9034x2134,03531 Brown Neck Apt. 791,New Patrick,CO,42958,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.267603
735,wyattnicole@example.com,Darren,Mcdowell,001-319-640-2470x288,28745 Regina Square,Port Sarahborough,NE,62948,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.267931
736,travis46@example.org,Cassie,Allen,607-449-1619,215 Wiley Club,North Samantha,IL,43950,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.268218
737,lchurch@example.com,Carl,Kelley,(952)352-7410x254,899 Meyer Knolls Suite 694,North Anthony,CT,77944,USA,regular,2024-02-25,False,2024-02-25,2026-01-19 11:52:07.268529
738,ryan56@example.org,Michael,Osborne,222-671-7266x2565,70014 Rodriguez Forges Apt. 686,West Billy,UT,67603,USA,occasional,2026-01-10,True,2026-01-10,2026-01-19 11:52:07.268898
739,mcdowelladam@example.net,Tina,Jenkins,+1-290-941-7282,38115 Donald Divide Apt. 228,West Alexander,KY,62241,USA,occasional,2024-12-08,True,2024-12-08,2026-01-19 11:52:07.269305
740,aliciahoward@example.net,Brittany,Phillips,5417084791,135 Margaret Trail,Jamesmouth,FL,22092,USA,occasional,2024-09-13,True,2024-09-13,2026-01-19 11:52:07.269755
741,sandrasmith@example.com,Keith,Bowman,+1-257-680-9783x02801,453 Jones Isle,Port Kathleen,WV,13032,USA,occasional,2025-07-31,True,2025-07-31,2026-01-19 11:52:07.270075
742,keith86@example.com,Keith,Stephenson,(280)821-8893,7803 Grant Trail,Lake Dustinbury,GU,87094,USA,premium,2024-11-27,True,2024-11-27,2026-01-19 11:52:07.270433
743,pking@example.net,Richard,Johnston,258-855-7599x40842,045 April Unions Suite 061,South Martinmouth,IA,31110,USA,regular,2025-04-16,True,2025-04-16,2026-01-19 11:52:07.270793
744,nathan01@example.com,Lucas,Wallace,436-781-4980,084 Timothy Locks,Lake Chloe,MO,39266,USA,regular,2024-12-14,True,2024-12-14,2026-01-19 11:52:07.271125
745,fayala@example.org,Marcus,Walter,6842232423,1724 Jennifer Junctions,Port Raymond,CT,43443,USA,regular,2024-08-02,True,2024-08-02,2026-01-19 11:52:07.271402
746,stephen90@example.com,Grant,Porter,(702)642-5703x3329,31582 Perez Harbors Apt. 296,Whiteland,NV,21201,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.271735
747,stephanie92@example.org,Anthony,Miller,982.215.3926x693,25031 Brenda Parkway Apt. 485,East Edwardchester,CT,88505,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.272125
748,raydawn@example.org,Nathaniel,Perez,+1-371-890-0002x956,56471 Gomez Rapid,Aaronmouth,OR,81981,USA,new,2026-01-18,False,2026-01-18,2026-01-19 11:52:07.272527
749,jeremymitchell@example.com,Jessica,Madden,(731)867-7814,4370 Christina Throughway Suite 391,Lake Shannonfort,NE,55645,USA,premium,2024-09-02,True,2024-09-02,2026-01-19 11:52:07.272889
750,brian27@example.net,Paula,Barnes,(209)828-1578,902 John Spring,South Timothyside,TX,58408,USA,regular,2025-06-21,True,2025-06-21,2026-01-19 11:52:07.273206
751,nchen@example.com,John,Hernandez,+1-871-585-9212x68485,14294 Andrew Burgs Apt. 753,Port John,UT,10088,USA,occasional,2024-02-05,False,2024-02-05,2026-01-19 11:52:07.273584
752,samuel98@example.com,Norman,Clark,584.417.8376x5915,14065 Isabella Lock,Jackmouth,VI,29379,USA,regular,2024-06-18,True,2024-06-18,2026-01-19 11:52:07.273881
753,bryce27@example.org,Victoria,Stewart,(933)675-6569x764,24945 Andrew Lodge Apt. 506,New Robert,MS,70471,USA,occasional,2025-10-16,True,2025-10-16,2026-01-19 11:52:07.274192
754,thomasemily@example.com,Katie,Christensen,(372)493-5097x93442,6502 Kristin Highway,Murraytown,LA,45706,USA,premium,2024-11-27,True,2024-11-27,2026-01-19 11:52:07.274544
755,ihodge@example.com,Darren,Meyer,001-407-503-3982x147,2094 Brown Locks,Rossmouth,AL,52330,USA,regular,2025-12-28,True,2025-12-28,2026-01-19 11:52:07.274837
756,emilyallison@example.net,Ronald,Smith,422-800-8484,333 Sweeney Spring Suite 082,Jimenezland,UT,27612,USA,occasional,2024-06-10,True,2024-06-10,2026-01-19 11:52:07.275300
757,danielle49@example.com,Pamela,Mcdowell,+1-620-785-6490x132,350 Chris Isle,Peterfort,MI,70047,USA,occasional,2024-10-23,False,2024-10-23,2026-01-19 11:52:07.275577
758,fernandezbrandon@example.net,Jessica,Ray,001-704-341-0404x31566,3814 Thomas Mount,Michaelton,ID,06014,USA,regular,2025-06-24,True,2025-06-24,2026-01-19 11:52:07.275941
759,garciarichard@example.com,Patrick,West,578.940.1902x7169,1158 Coleman Union,Rodriguezshire,OK,62107,USA,occasional,2025-04-18,True,2025-04-18,2026-01-19 11:52:07.276401
760,lgonzales@example.net,Jennifer,Harris,526.717.0505,5819 Henderson Mill,New Mike,MN,31881,USA,regular,2025-09-13,True,2025-09-13,2026-01-19 11:52:07.276765
761,justinhughes@example.net,Douglas,Mcdonald,001-575-280-1584x66879,28532 White Throughway,Jordanside,AS,85350,USA,regular,2026-01-08,True,2026-01-08,2026-01-19 11:52:07.277141
762,chad50@example.org,Luis,Golden,(946)413-0873x089,738 Stephanie Underpass,Harrisonville,DE,66202,USA,occasional,2024-06-29,True,2024-06-29,2026-01-19 11:52:07.277439
763,david78@example.com,James,Deleon,4075121024,473 Michael Shoals Suite 771,Michaelshire,OR,83193,USA,regular,2024-08-19,True,2024-08-19,2026-01-19 11:52:07.277789
764,ndiaz@example.com,Michael,Ross,001-276-740-9968x33440,42653 Weber Square,East Mary,OR,10454,USA,regular,2024-12-30,True,2024-12-30,2026-01-19 11:52:07.278107
765,traceywarner@example.com,Andrew,Steele,236.301.5791x1501,260 William Dale Suite 589,Lake Jose,NH,44575,USA,regular,2025-07-26,False,2025-07-26,2026-01-19 11:52:07.278524
766,jeffreyroberts@example.net,Jennifer,Howard,392-614-9679,86643 Andrew Fords Apt. 726,Diazhaven,FL,41182,USA,regular,2025-03-30,False,2025-03-30,2026-01-19 11:52:07.278882
767,joseph92@example.net,Tyler,Anderson,6008208601,1908 Ramirez View,South Natalie,MO,85920,USA,regular,2024-10-31,True,2024-10-31,2026-01-19 11:52:07.279231
768,kochheather@example.org,Vanessa,Flores,(536)393-0100x09089,104 Glenn Row Apt. 541,Amyburgh,RI,90015,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.279631
769,brandonbaker@example.org,Cynthia,Butler,436-462-8081,159 Chan Square Suite 705,North Victoria,VI,12071,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.280133
770,erin33@example.org,Michelle,Reynolds,397.698.4218,693 Lutz Street,Deborahville,MO,64178,USA,premium,2023-02-14,True,2023-02-14,2026-01-19 11:52:07.280435
771,hickstimothy@example.org,Dominique,Daniels,863.468.8501,2922 Reynolds Mills Apt. 937,Millerfurt,GU,43081,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.280784
772,fordbeverly@example.org,Lindsey,Cunningham,825-759-7772,4083 Moyer Place Apt. 501,Davidmouth,CT,51295,USA,regular,2024-05-21,True,2024-05-21,2026-01-19 11:52:07.281148
773,ashleyashley@example.org,Brittany,Rush,(265)218-8711x486,09244 Alexandra Mission Suite 570,Lake Allen,FL,77787,USA,occasional,2024-09-15,True,2024-09-15,2026-01-19 11:52:07.281533
774,garcianatalie@example.com,Cynthia,Brown,560.574.2906x95222,318 Patrick Canyon Apt. 730,Port Jose,HI,50949,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.281898
775,staylor@example.net,Shannon,Allen,001-640-257-1446x9567,735 King Landing Apt. 451,Oscarchester,MH,72455,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.282255
776,ggomez@example.org,Elizabeth,Brennan,634.783.5862x67366,07758 Smith Pass,Johnchester,WI,80465,USA,occasional,2025-12-30,True,2025-12-30,2026-01-19 11:52:07.282684
777,kevin69@example.net,Matthew,Nichols,(904)450-5092x846,73429 Ashley Square,Griffinfort,PW,19097,USA,regular,2025-03-03,True,2025-03-03,2026-01-19 11:52:07.283030
778,joseph50@example.org,Anna,Johnson,(325)685-1502x04502,3127 Ingram Spur,Port Jeffrey,NM,81823,USA,regular,2025-09-26,True,2025-09-26,2026-01-19 11:52:07.283365
779,jacob11@example.org,John,Gomez,8428652742,510 Crawford Pines,New Jennifer,MI,46187,USA,premium,2024-10-06,True,2024-10-06,2026-01-19 11:52:07.283630
780,greenkatherine@example.org,Lauren,Colon,+1-919-235-1174x5553,72816 Gonzalez Mills Suite 612,Lake Loganfort,MN,55967,USA,regular,2024-08-19,True,2024-08-19,2026-01-19 11:52:07.284058
781,kathleenscott@example.org,Glenn,Coleman,548.318.7620x99069,03995 Ryan Park Apt. 450,Jennifershire,ND,19223,USA,occasional,2025-06-26,True,2025-06-26,2026-01-19 11:52:07.284454
782,robinpadilla@example.com,Scott,Rhodes,623-743-8880,420 Mike Via,South Kenneth,AZ,89567,USA,premium,2024-11-18,True,2024-11-18,2026-01-19 11:52:07.284825
783,kristenyoung@example.org,Jonathan,Ruiz,001-657-667-2991x15490,83436 Walker Underpass,North Ginaburgh,TN,77211,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.285197
784,gregorydaniel@example.org,Ricky,Vega,479-326-5173,91087 Lori Drives Apt. 198,South Ashley,CA,42740,USA,occasional,2025-01-06,True,2025-01-06,2026-01-19 11:52:07.285541
785,egraham@example.org,Kendra,Howard,001-387-770-7459,44500 Adam Trail,Newtonhaven,IA,73961,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.285983
786,eatonjulie@example.com,Dana,Gilmore,(295)686-7603,346 Shelton Hills,New Jenniferberg,IA,56070,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.286363
787,williamspamela@example.net,Elizabeth,Griffin,305-613-3460,01388 Michael Freeway,North Kelli,WA,26320,USA,regular,2025-02-17,True,2025-02-17,2026-01-19 11:52:07.286724
788,keithemily@example.net,David,Chan,(636)903-8917x36907,2000 Anderson Glens Apt. 070,Wilsonbury,KY,73983,USA,regular,2025-06-02,True,2025-06-02,2026-01-19 11:52:07.287148
789,baueremily@example.net,Malik,White,608.751.1919x445,729 Cooper Loaf Apt. 927,Jimenezbury,NV,58978,USA,occasional,2024-10-11,True,2024-10-11,2026-01-19 11:52:07.287564
790,wattsemma@example.net,Robert,Thomas,(739)956-1266x78305,1388 Burgess View,East Jessicaborough,TX,86389,USA,regular,2025-07-08,False,2025-07-08,2026-01-19 11:52:07.287908
791,elizabeth14@example.com,Kristin,Blackwell,(976)833-0411,421 Lopez Pass,North Carolyn,ND,97117,USA,regular,2025-11-26,False,2025-11-26,2026-01-19 11:52:07.288268
792,bgreen@example.com,Paul,Bennett,001-569-287-0368,8379 Richard Forks,Port Melvinburgh,WA,19502,USA,premium,2023-11-22,True,2023-11-22,2026-01-19 11:52:07.288649
793,stanleygary@example.org,Patrick,George,410-440-6291x187,7183 Christopher Crescent,Hortonfurt,SD,07503,USA,regular,2025-08-10,True,2025-08-10,2026-01-19 11:52:07.289009
794,ccook@example.net,Chloe,Tyler,001-484-497-4997x9905,1148 Gibbs Mall,Zacharyville,OH,81740,USA,regular,2025-09-29,True,2025-09-29,2026-01-19 11:52:07.289342
795,cooleypatricia@example.org,Ryan,Vasquez,+1-956-431-6312x9755,69496 Tony Points Apt. 193,South Alyssaburgh,UT,06708,USA,regular,2025-02-12,False,2025-02-12,2026-01-19 11:52:07.289759
796,dawnsmith@example.org,Ronald,Snyder,321.963.3613,9004 John Spring Apt. 954,Zacharymouth,NY,29980,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.290105
797,pmckee@example.net,Carla,Willis,001-312-474-3922x55174,147 Villanueva Coves Apt. 360,Lake Amberbury,OK,78912,USA,regular,2024-09-24,True,2024-09-24,2026-01-19 11:52:07.290451
798,connor38@example.com,Lucas,Davis,(830)693-0796x8590,872 Melendez Bypass Apt. 177,West Debra,WV,12683,USA,occasional,2024-07-27,True,2024-07-27,2026-01-19 11:52:07.290721
799,jonesjamie@example.net,Thomas,Villa,407.421.7340x242,98306 Jack Freeway Suite 540,New Coryport,LA,35687,USA,regular,2024-11-19,True,2024-11-19,2026-01-19 11:52:07.291165
800,eric02@example.net,Joshua,Stokes,001-850-694-7651x18615,941 Simpson Fields,East Taylormouth,ME,83900,USA,occasional,2024-05-20,True,2024-05-20,2026-01-19 11:52:07.291530
801,veronica90@example.net,Regina,White,410-435-6594,237 Dawson Meadows,Greeneburgh,OK,45979,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.291857
802,qdavis@example.org,Mary,Weber,+1-439-609-3424,6283 Ortiz Flats,Emilyside,PA,30657,USA,occasional,2024-07-07,True,2024-07-07,2026-01-19 11:52:07.292161
803,jason51@example.net,Alison,Graham,+1-840-486-5424x382,0743 Nicholson Brooks Suite 288,Chelseafort,MP,83280,USA,occasional,2025-12-14,True,2025-12-14,2026-01-19 11:52:07.292566
804,ashleyroman@example.net,Morgan,Henderson,535-291-7650x47188,954 Andrea Motorway,West Valerie,WA,96147,USA,occasional,2025-10-11,True,2025-10-11,2026-01-19 11:52:07.292879
805,hestrada@example.com,Russell,Chapman,+1-394-670-6170x690,10384 Garcia Lock Suite 566,Aaronmouth,CA,71649,USA,premium,2024-04-08,True,2024-04-08,2026-01-19 11:52:07.293215
806,racevedo@example.org,Patrick,Bates,292-634-3596x985,56693 Cooper Cape Apt. 428,Jonesside,OR,22497,USA,occasional,2025-07-03,True,2025-07-03,2026-01-19 11:52:07.293587
807,cmartinez@example.org,Mark,Baird,+1-638-557-6264x81638,063 Hunt Forges Apt. 101,South Andrea,MS,79286,USA,occasional,2025-11-05,True,2025-11-05,2026-01-19 11:52:07.293901
808,aaroncarter@example.net,Michele,Hernandez,001-477-258-6703x656,634 Frazier Forest,Richardfurt,WA,97330,USA,regular,2024-09-18,True,2024-09-18,2026-01-19 11:52:07.294368
809,danieljones@example.org,James,Wood,+1-861-470-7317x44577,63678 Horton Pass Suite 747,Christinaport,SD,31883,USA,regular,2025-06-26,True,2025-06-26,2026-01-19 11:52:07.294808
810,devon53@example.com,Kara,Cobb,2376676874,76751 Carlson Keys,West Christopher,MD,99379,USA,regular,2025-12-05,False,2025-12-05,2026-01-19 11:52:07.295171
811,deniseclark@example.net,Brianna,Mccormick,+1-609-740-6565x8234,565 Matthew Falls,Port Erica,MT,56840,USA,regular,2024-12-27,True,2024-12-27,2026-01-19 11:52:07.295546
812,hensleybenjamin@example.com,Anthony,Key,001-811-703-4956x1199,81583 Cobb Harbor,Simmonsport,VA,40663,USA,occasional,2026-01-06,True,2026-01-06,2026-01-19 11:52:07.295933
813,gmclean@example.net,Kathryn,Ortiz,404.779.6668x2905,9950 Joshua Expressway Apt. 302,South Roberto,LA,02774,USA,premium,2023-12-28,True,2023-12-28,2026-01-19 11:52:07.296269
814,nbecker@example.net,Robert,Melendez,840-251-3186,4733 Jon Street Suite 247,Michelleberg,AL,25139,USA,regular,2024-09-05,True,2024-09-05,2026-01-19 11:52:07.296521
815,julian02@example.net,Jeremy,Wagner,+1-335-518-6647x7413,83025 Gonzalez Manor Suite 815,New Shari,WI,71013,USA,regular,2024-09-13,True,2024-09-13,2026-01-19 11:52:07.297049
816,heatherburns@example.net,Mark,Mcdowell,+1-309-884-1286x558,9238 Sherri Court Apt. 489,New Patriciaton,VA,07773,USA,regular,2024-10-11,True,2024-10-11,2026-01-19 11:52:07.297368
817,fuentesmichelle@example.org,Jonathon,Padilla,(242)319-5973,85273 Davis Corners,Jenniferland,ID,33198,USA,occasional,2026-01-12,True,2026-01-12,2026-01-19 11:52:07.297877
818,michael01@example.com,Jeffrey,Lopez,640-777-8110x9659,6634 Travis Hollow Apt. 829,East Richardview,MA,20515,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.298206
819,gabrielle91@example.org,Robert,Garcia,001-366-891-0082x242,8221 Kelly Route,Jacksonfurt,MP,81540,USA,regular,2024-02-28,True,2024-02-28,2026-01-19 11:52:07.298482
820,bblevins@example.net,James,Nelson,001-910-405-9325,703 Dustin Cape,Durhamview,OH,45013,USA,regular,2025-03-08,True,2025-03-08,2026-01-19 11:52:07.298836
821,jonathanlee@example.com,Sheila,Thomas,(214)852-0580x286,8022 Smith Tunnel,Melaniefort,KS,59634,USA,regular,2025-04-12,True,2025-04-12,2026-01-19 11:52:07.299328
822,mschwartz@example.com,Bobby,Riley,818-798-5664x301,2388 Schmidt Pass Suite 656,North Jamie,TN,07377,USA,premium,2024-12-15,True,2024-12-15,2026-01-19 11:52:07.299722
823,nicoletaylor@example.net,Andrew,Davis,938-360-4794,80351 Vincent Pike,Jessicaside,GA,94644,USA,regular,2024-11-18,True,2024-11-18,2026-01-19 11:52:07.300136
824,charles14@example.com,Lisa,Simon,(534)272-8395x167,326 Smith Point Suite 886,Davenportmouth,MS,90779,USA,regular,2025-03-09,True,2025-03-09,2026-01-19 11:52:07.300604
825,michaelalvarado@example.net,Amanda,Lopez,(582)780-1832,68856 Maldonado Village,Washingtonchester,SC,65409,USA,regular,2025-05-15,True,2025-05-15,2026-01-19 11:52:07.300981
826,zramirez@example.net,Jeffery,Beltran,001-949-759-7521x3531,592 Hill Station Suite 411,Tarafurt,TX,21012,USA,occasional,2025-01-19,True,2025-01-19,2026-01-19 11:52:07.301297
827,kathleen19@example.net,Trevor,Scott,649.365.5156,8963 Robin Causeway Apt. 582,Port Danielborough,MP,05434,USA,occasional,2024-11-26,True,2024-11-26,2026-01-19 11:52:07.301644
828,barbara22@example.com,Duane,Warren,001-883-249-2766x80984,804 Laura Flat,Angelaland,MP,44232,USA,occasional,2024-03-21,True,2024-03-21,2026-01-19 11:52:07.301971
829,xadkins@example.net,Raymond,Hatfield,215.854.4605x3926,6272 Crystal Summit Apt. 649,North Carolberg,VT,70062,USA,regular,2025-10-15,True,2025-10-15,2026-01-19 11:52:07.302290
830,riley28@example.com,Joann,Jackson,755-738-3077,26264 Sherri Land,Woodshaven,KY,38324,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.302723
831,griffinchelsea@example.org,Marie,Greer,799-719-8177,94414 Matthew Spring,South Samanthaside,HI,68660,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.303048
832,zacharyschneider@example.net,Ashley,Nelson,665.565.9070x554,68771 Heath Union Apt. 209,Katrinaton,NM,53574,USA,regular,2025-07-26,True,2025-07-26,2026-01-19 11:52:07.303521
833,kennethrodriguez@example.org,Michael,Ford,500-611-5477,14872 Michael Lakes Suite 856,Dalemouth,KY,85456,USA,regular,2025-12-10,True,2025-12-10,2026-01-19 11:52:07.303843
834,zparker@example.net,Mark,Wong,239.752.3285x558,947 Reilly Courts Suite 602,Courtneyville,WI,25852,USA,occasional,2025-12-24,True,2025-12-24,2026-01-19 11:52:07.304140
835,jasonfitzgerald@example.net,Kevin,Smith,9719469714,1855 Vang Path,South Sheila,MN,94071,USA,occasional,2024-11-13,True,2024-11-13,2026-01-19 11:52:07.304473
836,martinezanthony@example.net,Makayla,Garcia,875-990-0170,078 Haynes Fall Suite 516,North Kara,MN,76300,USA,regular,2025-07-31,True,2025-07-31,2026-01-19 11:52:07.304882
837,elizabethtownsend@example.net,Roger,Morales,853.267.3558,72288 Joseph Corner Apt. 351,New Adrian,KY,25347,USA,occasional,2025-09-01,True,2025-09-01,2026-01-19 11:52:07.305227
838,tbartlett@example.org,Travis,Collins,+1-236-563-5796x714,073 Schroeder Mews,Annberg,MS,03802,USA,regular,2024-02-22,True,2024-02-22,2026-01-19 11:52:07.305584
839,howard63@example.net,Thomas,Garza,512-488-6691x122,2526 Sandra Prairie,Clarkeside,OK,19735,USA,occasional,2025-01-27,True,2025-01-27,2026-01-19 11:52:07.305932
840,phillip57@example.com,Crystal,Nelson,(732)355-4411x818,7380 Thomas Ford,Lake Brittanymouth,MP,95171,USA,occasional,2025-09-25,True,2025-09-25,2026-01-19 11:52:07.306257
841,kimberly84@example.com,Sheila,Green,+1-322-401-4833x35401,83603 William Wells Suite 477,Lake Ashleychester,TN,87665,USA,occasional,2024-11-27,True,2024-11-27,2026-01-19 11:52:07.306617
842,matajohn@example.com,Nicholas,Yang,(607)867-1621x720,418 Cervantes Forges,East Oliviaburgh,MS,39478,USA,regular,2025-01-05,False,2025-01-05,2026-01-19 11:52:07.306965
843,bscott@example.com,Kenneth,Chapman,260-953-9064,42519 Fleming Crossing,Lake Michelleside,OK,13587,USA,occasional,2025-05-10,True,2025-05-10,2026-01-19 11:52:07.307357
844,bethanymarshall@example.org,Steven,Thompson,831-293-6252x60221,4802 James Land Apt. 843,North Rickymouth,IA,43266,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.307691
845,qcollins@example.com,Audrey,Ingram,001-551-302-1401x283,8979 Sarah Junction Suite 177,Port Toddtown,ID,04781,USA,occasional,2025-10-01,True,2025-10-01,2026-01-19 11:52:07.307970
846,ksolomon@example.com,Charles,King,001-560-551-6483x895,8418 Gallagher Lodge Suite 760,South Joshuaport,MD,86491,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.308248
847,qrhodes@example.org,Megan,Fowler,730.333.2496x7574,8480 Haynes Mill,Port Dave,CO,45647,USA,regular,2025-09-25,True,2025-09-25,2026-01-19 11:52:07.308583
848,megan27@example.org,Spencer,Chan,001-259-947-6111,4754 Barnes Mountain Apt. 897,East Paul,OK,28037,USA,occasional,2024-10-27,True,2024-10-27,2026-01-19 11:52:07.308903
849,joseph03@example.net,Alex,Romero,+1-468-856-0669x92613,97777 Mcdonald Throughway Apt. 996,South Jeffrey,NH,77736,USA,regular,2024-08-22,True,2024-08-22,2026-01-19 11:52:07.309211
850,yjones@example.org,Brian,Kim,251.828.9622,3233 Brett Divide,New Bridget,IN,33561,USA,regular,2024-06-01,True,2024-06-01,2026-01-19 11:52:07.309528
851,cobblisa@example.org,Mary,Crane,(894)730-6952x3578,412 Sanchez Stravenue,North Kristenview,KS,70108,USA,occasional,2024-08-10,True,2024-08-10,2026-01-19 11:52:07.309844
852,justin75@example.org,Daniel,Nixon,+1-980-842-5542x8053,55078 Pierce Route Suite 860,North Jeremy,OR,17548,USA,regular,2025-10-26,True,2025-10-26,2026-01-19 11:52:07.310150
853,pamstark@example.org,Rachel,Davis,001-958-466-3992x879,14249 Robles Extensions Apt. 796,Kevinchester,AL,31231,USA,regular,2024-05-21,False,2024-05-21,2026-01-19 11:52:07.310498
854,amberhunter@example.com,Adam,Nguyen,001-202-387-4512x022,4541 Hill Parks Apt. 104,Perrymouth,MD,85728,USA,occasional,2024-06-09,True,2024-06-09,2026-01-19 11:52:07.310865
855,kellyrichard@example.net,Ashley,King,(503)560-7854,587 Rachel Spurs,South Amanda,SD,01872,USA,regular,2025-07-11,True,2025-07-11,2026-01-19 11:52:07.311196
856,linmatthew@example.net,Eric,Taylor,314.885.8197x0150,720 Michael Ports Apt. 018,New Jennifer,MI,17059,USA,occasional,2024-11-25,True,2024-11-25,2026-01-19 11:52:07.311559
857,taracole@example.org,Marie,Johnston,779.758.2915,63971 Guzman Brook,Cookmouth,ME,91725,USA,regular,2024-07-10,True,2024-07-10,2026-01-19 11:52:07.312051
858,robin48@example.com,Margaret,Aguilar,(362)459-1883,977 Kathleen Rue Suite 772,Kennethport,ID,83032,USA,regular,2025-10-07,True,2025-10-07,2026-01-19 11:52:07.312287
859,cindy78@example.com,Fred,Villegas,(257)515-6438x0299,042 Ruiz Way Suite 000,Albertland,MT,92120,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.312556
860,timothyanderson@example.org,Richard,Neal,001-222-354-9203x693,015 Steven Coves Apt. 722,Collinsland,KS,64902,USA,occasional,2024-10-03,True,2024-10-03,2026-01-19 11:52:07.312901
861,robert00@example.net,Cameron,Adams,+1-533-759-8474x229,677 Tonya Gateway Apt. 226,Lake Kevin,VA,31470,USA,occasional,2025-12-19,True,2025-12-19,2026-01-19 11:52:07.313186
862,williamsjames@example.net,Anna,Andrews,001-906-547-6144x278,4042 David River Suite 920,Ramosstad,AS,35581,USA,regular,2024-11-07,False,2024-11-07,2026-01-19 11:52:07.313662
863,christytorres@example.org,Gabriella,Ross,9455392528,3381 John Orchard Apt. 453,North Henry,IN,55957,USA,occasional,2025-12-09,True,2025-12-09,2026-01-19 11:52:07.314011
864,elijahchang@example.com,Andrew,Hudson,(237)420-3350x516,51071 Valentine Islands,Brownshire,KY,83607,USA,occasional,2024-09-01,True,2024-09-01,2026-01-19 11:52:07.314437
865,hilledwin@example.net,Lisa,Leonard,264-911-9925x51253,135 Michael Summit,Lake Haley,RI,33783,USA,occasional,2026-01-16,True,2026-01-16,2026-01-19 11:52:07.314795
866,jensennancy@example.org,Mathew,Crawford,001-255-871-6632x82463,621 Snow Stravenue,Youngberg,AL,00602,USA,occasional,2025-11-29,True,2025-11-29,2026-01-19 11:52:07.315163
867,edwardskeith@example.org,Leonard,Hart,(285)269-7714x3360,14610 Carol Oval,New Brittneyton,KY,51715,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.315551
868,jmays@example.net,Daniel,Rasmussen,785.818.5690x5096,7280 Timothy Drives,Mooretown,VA,84166,USA,occasional,2025-05-12,True,2025-05-12,2026-01-19 11:52:07.315858
869,nunezsherry@example.com,Seth,Chen,235.864.0783x083,999 Garcia Glens Suite 498,South Steven,CO,34607,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.316279
870,anne66@example.net,Zachary,Butler,(718)757-1164x560,43180 Clark Drive Apt. 025,Royborough,IA,62068,USA,premium,2023-10-28,True,2023-10-28,2026-01-19 11:52:07.316624
871,bnorton@example.net,James,Gray,001-487-219-2615x487,40254 Morris Shoals,West Kennethton,NY,98067,USA,regular,2025-06-15,True,2025-06-15,2026-01-19 11:52:07.316923
872,ashleycrawford@example.net,Stephen,Meyer,224.261.6303x4383,143 Moore Inlet,North Travis,VT,36936,USA,regular,2025-06-27,True,2025-06-27,2026-01-19 11:52:07.317273
873,redwards@example.com,Karen,Hernandez,+1-973-751-8962x252,02230 Jeffrey Heights Apt. 567,Castanedaville,HI,47611,USA,new,2026-01-18,True,2026-01-18,2026-01-19 11:52:07.317593
874,april04@example.org,Sandra,Rosales,(380)451-6660,278 Wise Oval,New Angelaborough,MT,11366,USA,occasional,2024-03-16,True,2024-03-16,2026-01-19 11:52:07.317943
875,umyers@example.net,Lisa,Foley,844-520-2248x2488,73714 Williams Cliffs,New Anthonyberg,MS,89504,USA,regular,2024-09-13,True,2024-09-13,2026-01-19 11:52:07.318289
876,morakristin@example.net,Kathryn,Caldwell,(406)710-4718x91199,924 Ortiz Plaza Apt. 410,West Christian,CO,26453,USA,regular,2024-10-22,True,2024-10-22,2026-01-19 11:52:07.318716
877,rodriguezmichaela@example.net,Cynthia,Collins,713-825-1790x44708,406 Garcia Shore,Roseland,AK,26444,USA,occasional,2025-07-23,True,2025-07-23,2026-01-19 11:52:07.319060
878,kathryn64@example.com,Thomas,Potts,(275)579-4074,4499 Smith Forks,New Daniel,IN,52036,USA,regular,2024-04-04,False,2024-04-04,2026-01-19 11:52:07.319357
